Unnamed: 0,State,City,Population,V_crime,Murder,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,city,city_ascii,state_name,county_fips,county_name,population,density,source,incorporated,ranking,isMetro,areaname,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,taxes,total_cost,median_family_income,Total Crimes,Crime Rate
172270,ILLINOIS,HAVANA,3009.0,32,0.0,14,0,18,63,10,44,9,HAVANA,Havana,ILLINOIS,17125,MASON,2987,419,polygon,True,3,False,"Mason County, IL",2p2c,8412.0,8544.91044,15095.7996,18241.6344,6144.15744,8809.54692,76916.502,63292.53125,190.0,0.06314390162844799
172330,ILLINOIS,MASON CITY,2133.0,9,0.0,2,0,7,24,11,12,1,MASON CITY,Mason City,ILLINOIS,17125,MASON,2119,807,polygon,True,3,False,"Mason County, IL",2p2c,8412.0,8544.91044,15095.7996,18241.6344,6144.15744,8809.54692,76916.502,63292.53125,66.0,0.030942334739803096
172390,WASHINGTON,SHELTON,10432.0,53,0.0,20,5,28,583,66,485,32,SHELTON,Shelton,WASHINGTON,53045,MASON,20264,708,polygon,True,3,False,"Mason County, IL",2p2c,8412.0,8544.91044,15095.7996,18241.6344,6144.15744,8809.54692,76916.502,63292.53125,1272.0,0.12193251533742332
172450,MICHIGAN,LUDINGTON,8144.0,32,0.0,17,0,15,136,21,112,3,LUDINGTON,Ludington,MICHIGAN,26105,MASON,10752,931,polygon,True,3,False,"Mason County, IL",2p2c,8412.0,8544.91044,15095.7996,18241.6344,6144.15744,8809.54692,76916.502,63292.53125,336.0,0.0412573673870334
172510,ILLINOIS,FOREST CITY,227.0,0,0.0,0,0,0,2,0,2,0,FOREST CITY,Forest City,ILLINOIS,17125,MASON,225,166,polygon,True,3,False,"Mason County, IL",2p2c,8412.0,8544.91044,15095.7996,18241.6344,6144.15744,8809.54692,76916.502,63292.53125,4.0,0.01762114537444934
172570,MICHIGAN,SCOTTVILLE,1210.0,2,0.0,0,0,2,32,0,32,0,SCOTTVILLE,Scottville,MICHIGAN,26105,MASON,1211,313,polygon,True,3,False,"Mason County, IL",2p2c,8412.0,8544.91044,15095.7996,18241.6344,6144.15744,8809.54692,76916.502,63292.53125,68.0,0.05619834710743802
172631,ILLINOIS,METROPOLIS,5986.0,33,0.0,12,2,19,265,57,194,14,METROPOLIS,Metropolis,ILLINOIS,17127,MASSAC,6008,386,polygon,True,3,False,"Massac County, IL",2p2c,9300.0,8185.12428,14278.4544,21403.0248,6335.55024,9740.33568,81376.5348,62665.140625,596.0,0.09956565319077848
172640,TEXAS,PALACIOS,4561.0,15,0.0,2,0,13,95,14,81,0,PALACIOS,Palacios,TEXAS,48321,MATAGORDA,4535,354,polygon,True,3,False,"Matagorda County, TX",2p2c,9696.0,8454.96312,14039.1324,16453.0416,6576.81,4525.16784,68460.5388,61672.19921875,220.0,0.048235036176277134
172654,TENNESSEE,MOUNT PLEASANT,4934.0,8,0.0,1,0,7,45,8,33,4,MOUNT PLEASANT,Mount Pleasant,TENNESSEE,47119,MAURY,4897,150,polygon,True,3,True,"Maury County, TN HUD Metro FMR Area",2p2c,11340.0,9324.44532,14520.3996,16385.0652,7487.54376,6109.13268,77497.5996,69890.9140625,106.0,0.021483583299554115
172664,TENNESSEE,COLUMBIA,40001.0,257,0.0,13,19,225,1202,124,980,98,COLUMBIA,Columbia,TENNESSEE,47119,MAURY,40663,472,polygon,True,3,True,"Maury County, TN HUD Metro FMR Area",2p2c,11340.0,9324.44532,14520.3996,16385.0652,7487.54376,6109.13268,77497.5996,69890.9140625,2918.0,0.07294817629559261
172674,TENNESSEE,SPRING HILL,43303.0,53,0.0,7,4,42,381,45,320,16,SPRING HILL,Spring Hill,TENNESSEE,47119,MAURY,47042,630,polygon,True,3,True,"Maury County, TN HUD Metro FMR Area",2p2c,11340.0,9324.44532,14520.3996,16385.0652,7487.54376,6109.13268,77497.5996,69890.9140625,868.0,0.02004480059118306
172683,TEXAS,EAGLE PASS,29847.0,37,1.0,0,5,31,687,154,485,48,EAGLE PASS,Eagle Pass,TEXAS,48323,MAVERICK,55686,1216,polygon,True,3,False,"Maverick County, TX",2p2c,8832.0,7795.35648,13356.5772,16453.0416,6024.74712,3812.91396,64441.1484,45758.44921875,1448.0,0.048514088518109025
172693,OKLAHOMA,CHOUTEAU,2086.0,2,0.0,1,0,1,46,4,35,7,CHOUTEAU,Chouteau,OKLAHOMA,40097,MAYES,2093,234,polygon,True,3,False,"Mayes County, OK",2p2c,9108.0,9324.44532,15303.5712,19327.0308,6678.80196,9343.39092,83046.516,61563.35546875,96.0,0.046021093000958774
172703,OKLAHOMA,PRYOR CREEK,9395.0,56,1.0,3,1,51,207,42,130,35,PRYOR CREEK,Pryor Creek,OKLAHOMA,40097,MAYES,9379,365,polygon,True,3,False,"Mayes County, OK",2p2c,9108.0,9324.44532,15303.5712,19327.0308,6678.80196,9343.39092,83046.516,61563.35546875,526.0,0.055987227248536456
172713,OKLAHOMA,LOCUST GROVE,1401.0,1,0.0,0,0,1,41,5,31,5,LOCUST GROVE,Locust Grove,OKLAHOMA,40097,MAYES,1395,307,polygon,True,3,False,"Mayes County, OK",2p2c,9108.0,9324.44532,15303.5712,19327.0308,6678.80196,9343.39092,83046.516,61563.35546875,84.0,0.059957173447537475
172723,OKLAHOMA,SALINA,1396.0,5,0.0,1,1,3,23,4,14,5,SALINA,Salina,OKLAHOMA,40097,MAYES,1394,545,polygon,True,3,False,"Mayes County, OK",2p2c,9108.0,9324.44532,15303.5712,19327.0308,6678.80196,9343.39092,83046.516,61563.35546875,56.0,0.04011461318051576
172733,OKLAHOMA,LANGLEY,823.0,2,0.0,0,0,2,24,4,12,8,LANGLEY,Langley,OKLAHOMA,40097,MAYES,822,204,polygon,True,3,False,"Mayes County, OK",2p2c,9108.0,9324.44532,15303.5712,19327.0308,6678.80196,9343.39092,83046.516,61563.35546875,52.0,0.06318347509113001
172743,OKLAHOMA,ADAIR,817.0,1,0.0,0,0,1,7,3,4,0,ADAIR,Adair,OKLAHOMA,40097,MAYES,811,62,polygon,True,3,False,"Mayes County, OK",2p2c,9108.0,9324.44532,15303.5712,19327.0308,6678.80196,9343.39092,83046.516,61563.35546875,16.0,0.019583843329253364
172753,OKLAHOMA,SPORTSMEN ACRES,307.0,0,0.0,0,0,0,0,0,0,0,SPORTSMEN ACRES,Sportsmen Acres,OKLAHOMA,40097,MAYES,308,1444,polygon,True,3,False,"Mayes County, OK",2p2c,9108.0,9324.44532,15303.5712,19327.0308,6678.80196,9343.39092,83046.516,61563.35546875,0.0,0.0
172760,OKLAHOMA,DIBBLE,871.0,2,0.0,0,0,2,11,3,8,0,DIBBLE,Dibble,OKLAHOMA,40087,MCCLAIN,861,44,polygon,True,3,True,"Oklahoma City, OK HUD Metro FMR Area",2p2c,9725.57076,9534.32148,15965.616,15989.892,6978.61812,9156.14064,82155.9432,80288.5546875,26.0,0.029850746268656716
172770,OKLAHOMA,BLANCHARD,9028.0,1,1.0,0,0,0,80,16,52,12,BLANCHARD,Blanchard,OKLAHOMA,40087,MCCLAIN,8907,115,polygon,True,3,True,"Oklahoma City, OK HUD Metro FMR Area",2p2c,9725.57076,9534.32148,15965.616,15989.892,6978.61812,9156.14064,82155.9432,80288.5546875,162.0,0.0179441736818786
172780,OKLAHOMA,NEWCASTLE,10649.0,8,0.0,3,0,5,232,52,136,44,NEWCASTLE,Newcastle,OKLAHOMA,40087,MCCLAIN,10655,68,polygon,True,3,True,"Oklahoma City, OK HUD Metro FMR Area",2p2c,9725.57076,9534.32148,15965.616,15989.892,6978.61812,9156.14064,82155.9432,80288.5546875,480.0,0.045074654897173445
172790,OKLAHOMA,WASHINGTON,664.0,0,0.0,0,0,0,3,3,0,0,WASHINGTON,Washington,OKLAHOMA,40087,MCCLAIN,601,158,polygon,True,3,True,"Oklahoma City, OK HUD Metro FMR Area",2p2c,9725.57076,9534.32148,15965.616,15989.892,6978.61812,9156.14064,82155.9432,80288.5546875,6.0,0.009036144578313253
172800,OKLAHOMA,PURCELL,6481.0,20,0.0,3,1,16,222,52,155,15,PURCELL,Purcell,OKLAHOMA,40087,MCCLAIN,7502,185,polygon,True,3,True,"Oklahoma City, OK HUD Metro FMR Area",2p2c,9725.57076,9534.32148,15965.616,15989.892,6978.61812,9156.14064,82155.9432,80288.5546875,484.0,0.07467983335904953
172816,SOUTH CAROLINA,MCCORMICK,2298.0,10,0.0,0,0,10,52,12,35,5,MCCORMICK,McCormick,SOUTH CAROLINA,45065,MCCORMICK,2352,224,polygon,True,3,False,"McCormick County, SC",2p2c,8148.0,8724.80352,14448.792,13147.9512,6113.68176,4011.72252,61517.2092,62168.15625,124.0,0.053959965187119235
172820,KENTUCKY,PADUCAH,24832.0,71,0.0,16,23,32,1305,110,1135,60,PADUCAH,Paducah,KENTUCKY,21145,MCCRACKEN,48481,475,polygon,True,3,False,"McCracken County, KY",2p2c,9660.0,8065.19676,14186.832,18895.932,6422.53788,8936.85132,77546.4732,66763.203125,2752.0,0.11082474226804123
172837,OKLAHOMA,IDABEL,6816.0,43,3.0,10,0,30,431,78,334,19,IDABEL,Idabel,OKLAHOMA,40089,MCCURTAIN,6843,156,polygon,True,3,False,"McCurtain County, OK",2p2c,8736.0,9324.44532,14668.7124,16488.9648,6544.01148,8239.1016,77809.5588,48842.0078125,948.0,0.13908450704225353
172847,OKLAHOMA,VALLIANT,731.0,0,0.0,0,0,0,12,3,6,3,VALLIANT,Valliant,OKLAHOMA,40089,MCCURTAIN,738,368,polygon,True,3,False,"McCurtain County, OK",2p2c,8736.0,9324.44532,14668.7124,16488.9648,6544.01148,8239.1016,77809.5588,48842.0078125,24.0,0.03283173734610123
172857,OKLAHOMA,BROKEN BOW,4053.0,37,1.0,6,3,27,223,61,140,22,BROKEN BOW,Broken Bow,OKLAHOMA,40089,MCCURTAIN,4216,257,polygon,True,3,False,"McCurtain County, OK",2p2c,8736.0,9324.44532,14668.7124,16488.9648,6544.01148,8239.1016,77809.5588,48842.0078125,520.0,0.12830002467308166
172864,MISSOURI,PINEVILLE,801.0,0,0.0,0,0,0,0,0,0,0,PINEVILLE,Pineville,MISSOURI,29119,MCDONALD,807,94,polygon,True,3,True,"McDonald County, MO HUD Metro FMR Area",2p2c,7944.0,9474.35748,13988.0028,14364.9888,6311.35764,6783.12528,70956.5976,48671.5546875,0.0,0.0
172874,MISSOURI,GOODMAN,1257.0,0,0.0,0,0,0,11,6,2,3,GOODMAN,Goodman,MISSOURI,29119,MCDONALD,1249,363,polygon,True,3,True,"McDonald County, MO HUD Metro FMR Area",2p2c,7944.0,9474.35748,13988.0028,14364.9888,6311.35764,6783.12528,70956.5976,48671.5546875,22.0,0.017501988862370723
172884,MISSOURI,NOEL,1833.0,5,0.0,0,0,5,45,14,23,8,NOEL,Noel,MISSOURI,29119,MCDONALD,1807,348,polygon,True,3,True,"McDonald County, MO HUD Metro FMR Area",2p2c,7944.0,9474.35748,13988.0028,14364.9888,6311.35764,6783.12528,70956.5976,48671.5546875,100.0,0.05455537370430987
172897,ILLINOIS,MACOMB,17353.0,59,0.0,10,4,45,252,42,204,6,MACOMB,Macomb,ILLINOIS,17109,MCDONOUGH,18006,620,polygon,True,3,False,"McDonough County, IL",2p2c,8400.0,8245.08912,13952.4408,18529.0344,6031.17264,8571.60936,75780.3804,72367.6171875,622.0,0.035843946291707486
172907,ILLINOIS,COLCHESTER,1287.0,1,0.0,1,0,0,7,0,7,0,COLCHESTER,Colchester,ILLINOIS,17109,MCDONOUGH,1288,498,polygon,True,3,False,"McDonough County, IL",2p2c,8400.0,8245.08912,13952.4408,18529.0344,6031.17264,8571.60936,75780.3804,72367.6171875,16.0,0.012432012432012432
172917,ILLINOIS,BLANDINSVILLE,597.0,0,0.0,0,0,0,0,0,0,0,BLANDINSVILLE,Blandinsville,ILLINOIS,17109,MCDONOUGH,595,262,polygon,True,3,False,"McDonough County, IL",2p2c,8400.0,8245.08912,13952.4408,18529.0344,6031.17264,8571.60936,75780.3804,72367.6171875,0.0,0.0
172929,NORTH CAROLINA,MARION,7837.0,12,0.0,1,1,10,419,95,301,23,MARION,Marion,NORTH CAROLINA,37111,MCDOWELL,13454,520,polygon,True,3,False,"McDowell County, NC",2p2c,8316.0,8724.80352,13882.1292,17961.8868,6174.55512,7504.42164,73135.8396,55671.42578125,862.0,0.10999106801071838
172948,ILLINOIS,RICHMOND,1921.0,3,0.0,1,0,2,20,5,13,2,RICHMOND,Richmond,ILLINOIS,17111,MCHENRY,1904,171,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,46.0,0.02394586153045289
172968,ILLINOIS,ALGONQUIN,31016.0,23,0.0,6,3,14,303,16,285,2,ALGONQUIN,Algonquin,ILLINOIS,17111,MCHENRY,30897,969,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,652.0,0.021021408305390767
172988,ILLINOIS,FOX RIVER GROVE,4610.0,2,0.0,2,0,0,48,2,43,3,FOX RIVER GROVE,Fox River Grove,ILLINOIS,17111,MCHENRY,4573,1031,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,100.0,0.021691973969631236
173008,ILLINOIS,HUNTLEY,27849.0,4,0.0,0,1,3,127,10,112,5,HUNTLEY,Huntley,ILLINOIS,17111,MCHENRY,27228,735,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,262.0,0.009407878200294446
173028,ILLINOIS,LAKE IN THE HILLS,28811.0,19,0.0,12,1,6,105,16,88,1,LAKE IN THE HILLS,Lake in the Hills,ILLINOIS,17111,MCHENRY,28634,1082,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,248.0,0.008607823400784422
173048,ILLINOIS,LAKEMOOR,6008.0,1,0.0,0,0,1,34,3,31,0,LAKEMOOR,Lakemoor,ILLINOIS,17111,MCHENRY,5967,438,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,70.0,0.011651131824234355
173068,ILLINOIS,SPRING GROVE,5702.0,3,0.0,0,0,3,18,2,15,1,SPRING GROVE,Spring Grove,ILLINOIS,17111,MCHENRY,5706,247,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,42.0,0.0073658365485794455
173088,ILLINOIS,LAKEWOOD,4006.0,1,0.0,0,0,1,22,1,19,2,LAKEWOOD,Lakewood,ILLINOIS,17111,MCHENRY,4001,336,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,46.0,0.011482775836245632
173108,ILLINOIS,CRYSTAL LAKE,39944.0,45,1.0,11,9,24,491,25,459,7,CRYSTAL LAKE,Crystal Lake,ILLINOIS,17111,MCHENRY,39829,814,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,1072.0,0.0268375726016423
173128,ILLINOIS,HARVARD,9092.0,19,0.0,2,0,17,127,7,116,4,HARVARD,Harvard,ILLINOIS,17111,MCHENRY,9533,428,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,292.0,0.032116146062472505
173148,ILLINOIS,MCHENRY,27020.0,40,0.0,8,0,32,229,14,210,5,MCHENRY,McHenry,ILLINOIS,17111,MCHENRY,27061,722,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,538.0,0.01991117690599556
173168,ILLINOIS,WOODSTOCK,25324.0,18,0.0,7,2,9,285,19,254,12,WOODSTOCK,Woodstock,ILLINOIS,17111,MCHENRY,25786,745,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,606.0,0.023929868899068077
173188,ILLINOIS,CARY,17728.0,8,0.0,2,0,6,138,7,130,1,CARY,Cary,ILLINOIS,17111,MCHENRY,18067,1118,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,292.0,0.01647111913357401
173208,ILLINOIS,UNION,553.0,0,0.0,0,0,0,0,0,0,0,UNION,Union,ILLINOIS,17111,MCHENRY,553,255,polygon,True,3,False,"McHenry County, ND",2p2c,8808.0,9714.21384,16122.4692,13786.9512,6711.3288,5778.8514,72983.7192,88443.609375,0.0,0.0
173227,OKLAHOMA,EUFAULA,2907.0,10,0.0,3,0,7,87,29,48,10,EUFAULA,Eufaula,OKLAHOMA,40091,MCINTOSH,2846,166,polygon,True,3,False,"McIntosh County, ND",2p2c,8808.0,9384.41088,15450.5568,13786.9512,6591.82764,5452.07808,71206.9632,66667.7109375,194.0,0.06673546611627107
173257,OKLAHOMA,CHECOTAH,3143.0,15,0.0,1,1,13,120,23,85,12,CHECOTAH,Checotah,OKLAHOMA,40091,MCINTOSH,3095,133,polygon,True,3,False,"McIntosh County, ND",2p2c,8808.0,9384.41088,15450.5568,13786.9512,6591.82764,5452.07808,71206.9632,66667.7109375,270.0,0.08590518612790328
173287,NORTH DAKOTA,WISHEK,921.0,2,0.0,1,0,1,5,1,4,0,WISHEK,Wishek,NORTH DAKOTA,38051,MCINTOSH,891,239,polygon,True,3,False,"McIntosh County, ND",2p2c,8808.0,9384.41088,15450.5568,13786.9512,6591.82764,5452.07808,71206.9632,66667.7109375,14.0,0.01520086862106406
173311,PENNSYLVANIA,SMETHPORT,1530.0,1,0.0,0,0,1,11,2,9,0,SMETHPORT,Smethport,PENNSYLVANIA,42083,MCKEAN,1530,363,polygon,True,3,False,"McKean County, PA",2p2c,8688.0,8305.05396,14943.7836,13260.8304,6157.25388,7135.8318,72514.98,64212.56640625,24.0,0.01568627450980392
173321,PENNSYLVANIA,PORT ALLEGANY,2001.0,1,0.0,1,0,0,3,1,2,0,PORT ALLEGANY,Port Allegany,PENNSYLVANIA,42083,MCKEAN,1998,426,polygon,True,3,False,"McKean County, PA",2p2c,8688.0,8305.05396,14943.7836,13260.8304,6157.25388,7135.8318,72514.98,64212.56640625,8.0,0.00399800099950025
173339,NORTH DAKOTA,WATFORD CITY,8488.0,42,0.0,7,1,34,128,14,95,19,WATFORD CITY,Watford City,NORTH DAKOTA,38053,MCKENZIE,7835,339,polygon,True,3,False,"McKenzie County, ND",2p2c,13032.0,10703.62428,14548.6452,13786.9512,8600.35332,7522.60176,82541.3208,89614.1875,340.0,0.04005655042412818
173345,NEW MEXICO,GALLUP,21935.0,437,1.0,20,84,332,1397,250,987,160,GALLUP,Gallup,NEW MEXICO,35031,MCKINLEY,22917,415,polygon,True,3,False,"McKinley County, NM",2p2c,8904.0,8454.96312,14081.8608,12257.6796,6289.83696,5983.53108,69054.774,40496.9921875,3668.0,0.1672213357647595
173357,ILLINOIS,NORMAL,55013.0,152,2.0,41,23,86,936,102,790,44,NORMAL,Normal,ILLINOIS,17113,MCLEAN,54469,1149,polygon,True,3,True,"Bloomington, IL  HUD Metro FMR Area",2p2c,10236.0,8994.64164,14366.2692,18208.9512,6968.01996,10758.78876,86282.268,95238.1171875,2176.0,0.03955428716848745
173387,ILLINOIS,MCLEAN,797.0,1,0.0,0,0,1,7,0,5,2,MCLEAN,McLean,ILLINOIS,17113,MCLEAN,795,260,polygon,True,3,True,"Bloomington, IL  HUD Metro FMR Area",2p2c,10236.0,8994.64164,14366.2692,18208.9512,6968.01996,10758.78876,86282.268,95238.1171875,16.0,0.020075282308657464
173417,ILLINOIS,STANFORD,586.0,1,0.0,0,0,1,2,1,1,0,STANFORD,Stanford,ILLINOIS,17113,MCLEAN,598,348,polygon,True,3,True,"Bloomington, IL  HUD Metro FMR Area",2p2c,10236.0,8994.64164,14366.2692,18208.9512,6968.01996,10758.78876,86282.268,95238.1171875,6.0,0.010238907849829351
173447,ILLINOIS,LE ROY,3542.0,6,0.0,2,0,4,24,5,17,2,LE ROY,Le Roy,ILLINOIS,17113,MCLEAN,3493,561,polygon,True,3,True,"Bloomington, IL  HUD Metro FMR Area",2p2c,10236.0,8994.64164,14366.2692,18208.9512,6968.01996,10758.78876,86282.268,95238.1171875,60.0,0.01693958215697346
173477,ILLINOIS,BLOOMINGTON,78107.0,387,1.0,49,57,280,1096,171,851,74,BLOOMINGTON,Bloomington,ILLINOIS,17113,MCLEAN,133846,1100,polygon,True,2,True,"Bloomington, IL  HUD Metro FMR Area",2p2c,10236.0,8994.64164,14366.2692,18208.9512,6968.01996,10758.78876,86282.268,95238.1171875,2966.0,0.037973549105713954
173507,ILLINOIS,HUDSON,1816.0,0,0.0,0,0,0,6,1,5,0,HUDSON,Hudson,ILLINOIS,17113,MCLEAN,1813,825,polygon,True,3,True,"Bloomington, IL  HUD Metro FMR Area",2p2c,10236.0,8994.64164,14366.2692,18208.9512,6968.01996,10758.78876,86282.268,95238.1171875,12.0,0.006607929515418502
173537,ILLINOIS,COLFAX,1017.0,1,0.0,0,0,1,7,4,3,0,COLFAX,Colfax,ILLINOIS,17113,MCLEAN,1013,706,polygon,True,3,True,"Bloomington, IL  HUD Metro FMR Area",2p2c,10236.0,8994.64164,14366.2692,18208.9512,6968.01996,10758.78876,86282.268,95238.1171875,16.0,0.015732546705998034
173567,ILLINOIS,DANVERS,1107.0,1,0.0,0,0,1,1,0,1,0,DANVERS,Danvers,ILLINOIS,17113,MCLEAN,1100,528,polygon,True,3,True,"Bloomington, IL  HUD Metro FMR Area",2p2c,10236.0,8994.64164,14366.2692,18208.9512,6968.01996,10758.78876,86282.268,95238.1171875,4.0,0.0036133694670280035
173597,ILLINOIS,CHENOA,3143.0,2,0.0,0,0,2,11,1,8,2,CHENOA,Chenoa,ILLINOIS,17113,MCLEAN,1723,273,polygon,True,3,True,"Bloomington, IL  HUD Metro FMR Area",2p2c,10236.0,8994.64164,14366.2692,18208.9512,6968.01996,10758.78876,86282.268,95238.1171875,26.0,0.008272351256761056
173627,TEXAS,BELLMEAD,10817.0,99,0.0,13,13,73,640,68,514,58,BELLMEAD,Bellmead,TEXAS,48309,MCLENNAN,10744,604,polygon,True,3,True,"Waco, TX HUD Metro FMR Area",2p2c,11208.0,7675.42752,13871.37,16313.2164,6842.2104,5265.3516,72668.0976,64409.71875,1478.0,0.13663677544605712
173637,TEXAS,HEWITT,15019.0,13,1.0,3,2,7,139,20,107,12,HEWITT,Hewitt,TEXAS,48309,MCLENNAN,14937,821,polygon,True,3,True,"Waco, TX HUD Metro FMR Area",2p2c,11208.0,7675.42752,13871.37,16313.2164,6842.2104,5265.3516,72668.0976,64409.71875,304.0,0.02024102803116053
173647,TEXAS,WOODWAY,9033.0,16,0.0,6,0,10,91,5,80,6,WOODWAY,Woodway,TEXAS,48309,MCLENNAN,9024,530,polygon,True,3,True,"Waco, TX HUD Metro FMR Area",2p2c,11208.0,7675.42752,13871.37,16313.2164,6842.2104,5265.3516,72668.0976,64409.71875,214.0,0.023690911103730766
173657,TEXAS,BEVERLY HILLS,1989.0,5,0.0,0,2,3,60,14,39,7,BEVERLY HILLS,Beverly Hills,TEXAS,48309,MCLENNAN,1987,1165,polygon,True,3,True,"Waco, TX HUD Metro FMR Area",2p2c,11208.0,7675.42752,13871.37,16313.2164,6842.2104,5265.3516,72668.0976,64409.71875,130.0,0.06535947712418301
173667,TEXAS,LACY-LAKEVIEW,6720.0,17,0.0,9,2,6,194,36,145,13,LACY-LAKEVIEW,Lacy-Lakeview,TEXAS,48309,MCLENNAN,6721,624,polygon,True,3,True,"Waco, TX HUD Metro FMR Area",2p2c,11208.0,7675.42752,13871.37,16313.2164,6842.2104,5265.3516,72668.0976,64409.71875,422.0,0.06279761904761905
173677,TEXAS,MCGREGOR,5235.0,21,0.0,5,2,14,34,11,22,1,MCGREGOR,McGregor,TEXAS,48309,MCLENNAN,5331,94,polygon,True,3,True,"Waco, TX HUD Metro FMR Area",2p2c,11208.0,7675.42752,13871.37,16313.2164,6842.2104,5265.3516,72668.0976,64409.71875,110.0,0.021012416427889206
173687,TEXAS,LORENA,1776.0,11,0.0,2,0,9,32,1,28,3,LORENA,Lorena,TEXAS,48309,MCLENNAN,1755,199,polygon,True,3,True,"Waco, TX HUD Metro FMR Area",2p2c,11208.0,7675.42752,13871.37,16313.2164,6842.2104,5265.3516,72668.0976,64409.71875,86.0,0.04842342342342342
173697,TEXAS,WACO,139870.0,799,10.0,88,133,568,4599,784,3492,323,WACO,Waco,TEXAS,48309,MCLENNAN,192315,605,polygon,True,2,True,"Waco, TX HUD Metro FMR Area",2p2c,11208.0,7675.42752,13871.37,16313.2164,6842.2104,5265.3516,72668.0976,64409.71875,10796.0,0.07718595838993351
173708,MINNESOTA,LESTER PRAIRIE,1722.0,0,0.0,0,0,0,14,2,11,1,LESTER PRAIRIE,Lester Prairie,MINNESOTA,27085,MCLEOD,1728,748,polygon,True,3,False,"McLeod County, MN",2p2c,8964.0,8844.73248,14813.4756,14823.6264,6452.80596,6698.18772,72249.5748,82053.671875,28.0,0.016260162601626018
173718,MINNESOTA,HUTCHINSON,13960.0,31,0.0,7,4,20,236,32,197,7,HUTCHINSON,Hutchinson,MINNESOTA,27085,MCLEOD,13983,636,polygon,True,3,False,"McLeod County, MN",2p2c,8964.0,8844.73248,14813.4756,14823.6264,6452.80596,6698.18772,72249.5748,82053.671875,534.0,0.03825214899713467
173728,MINNESOTA,SILVER LAKE,813.0,0,0.0,0,0,0,12,0,11,1,SILVER LAKE,Silver Lake,MINNESOTA,27085,MCLEOD,814,776,polygon,True,3,False,"McLeod County, MN",2p2c,8964.0,8844.73248,14813.4756,14823.6264,6452.80596,6698.18772,72249.5748,82053.671875,24.0,0.02952029520295203
173738,MINNESOTA,WINSTED,2247.0,1,0.0,0,0,1,16,1,14,1,WINSTED,Winsted,MINNESOTA,27085,MCLEOD,2240,457,polygon,True,3,False,"McLeod County, MN",2p2c,8964.0,8844.73248,14813.4756,14823.6264,6452.80596,6698.18772,72249.5748,82053.671875,34.0,0.015131286159323543
173748,MINNESOTA,BROWNTON,723.0,0,0.0,0,0,0,4,0,4,0,BROWNTON,Brownton,MINNESOTA,27085,MCLEOD,720,700,polygon,True,3,False,"McLeod County, MN",2p2c,8964.0,8844.73248,14813.4756,14823.6264,6452.80596,6698.18772,72249.5748,82053.671875,8.0,0.011065006915629323
173758,MINNESOTA,GLENCOE,5444.0,5,0.0,0,0,5,49,12,36,1,GLENCOE,Glencoe,MINNESOTA,27085,MCLEOD,5544,680,polygon,True,3,False,"McLeod County, MN",2p2c,8964.0,8844.73248,14813.4756,14823.6264,6452.80596,6698.18772,72249.5748,82053.671875,108.0,0.019838354151359296
173765,TENNESSEE,NIOTA,727.0,2,0.0,0,0,2,15,3,8,4,NIOTA,Niota,TENNESSEE,47107,MCMINN,733,123,polygon,True,3,False,"McMinn County, TN",2p2c,8376.0,9654.24972,14136.3564,15590.8428,6533.0706,4383.03516,67656.012,56400.47265625,34.0,0.04676753782668501
